ambient_temp(C),PbOA2(ml),ODE(ml),OLA(ml),t_inject(C),TMS(ul),ODE_for_TMS(ml),Cl_at_high_t(mM),Cl_at_60C(mM),Result_wavelength(nm),Result_peak/valley
6.0,4.5,15.0,0.5,60.0,210.0,12.0,0.0,0.0,658.0,1.22
6.0,4.5,15.0,0.5,60.0,210.0,12.0,0.0,0.0,653.0,1.4
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.0,956.0,2.54
6.0,18.0,15.0,0.0,140.0,210.0,8.0,0.2,0.0,1568.0,9.59
6.0,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.2,1676.0,7.84
6.0,18.0,15.0,0.0,140.0,210.0,8.0,0.2,0.2,1718.0,8.15
6.0,18.0,15.0,0.0,140.0,210.0,8.0,0.2,0.2,1664.0,8.65
6.0,18.0,15.0,0.0,137.0,210.0,10.0,0.2,0.0,1515.0,10.0
6.0,18.0,15.0,0.0,140.0,210.0,10.0,0.2,0.0,1503.0,8.99
6.0,18.0,15.0,0.0,140.0,210.0,10.0,0.2,0.0,1572.0,10.0
6.0,18.0,15.0,0.0,140.0,210.0,10.0,0.2,0.0,1512.0,8.41
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.3,0.0,986.0,3.26
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.3,0.0,953.0,3.48
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.6,959.0,3.89
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.6,959.0,3.45
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.3,0.0,959.0,4.12
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.3,0.0,953.0,3.71
6.0,4.5,15.0,0.0,100.0,220.0,10.0,0.0,0.0,935.0,2.82
6.0,18.0,15.0,0.2,120.0,200.0,8.0,0.0,0.0,1265.0,7.16
6.0,18.0,15.0,0.1,120.0,200.0,8.0,0.0,0.0,1496.0,9.4
6.0,18.0,15.0,0.1,130.0,200.0,8.0,0.0,0.0,1472.0,10.3
6.0,18.0,15.0,0.15,115.0,200.0,8.0,0.0,0.0,1277.0,8.28
6.0,18.0,15.0,0.15,125.0,200.0,8.0,0.0,0.0,1280.0,9.08
6.0,18.0,15.0,0.15,150.0,200.0,8.0,0.0,0.0,1379.0,7.39
6.0,18.0,15.0,0.15,150.0,200.0,10.0,0.0,0.0,1289.0,5.16
6.0,18.0,15.0,0.15,150.0,200.0,8.0,0.0,0.0,1220.0,4.61
6.0,18.0,15.0,0.15,150.0,200.0,8.0,0.0,0.6,1463.0,6.87
6.0,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1860.0,3.88
6.0,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1863.0,3.35
6.0,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1611.0,6.52
6.0,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1521.0,8.69
12.4,4.5,15.0,0.0,100.0,180.0,10.0,0.15,0.0,971.0,3.64
12.4,4.5,15.0,0.0,100.0,180.0,10.0,0.45,0.0,977.0,3.16
12.4,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.45,956.0,2.79
12.4,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.5,968.0,2.8
12.4,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.3,959.0,3.37
12.4,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.6,947.0,2.97
12.4,4.5,15.0,0.0,80.0,180.0,10.0,0.0,0.0,905.0,2.61
12.4,4.5,15.0,0.0,95.0,180.0,10.0,0.0,0.0,947.0,2.83
12.4,4.5,15.0,0.0,65.0,180.0,10.0,0.0,0.0,875.0,2.48
12.4,4.5,15.0,0.0,115.0,180.0,10.0,0.0,0.0,968.0,3.15
12.4,4.5,15.0,0.0,55.0,180.0,12.0,0.0,0.0,806.0,1.62
12.4,4.5,15.0,0.0,140.0,180.0,8.0,0.0,0.0,1055.0,1.0
12.4,4.5,15.0,0.0,95.0,180.0,10.0,0.3,0.3,947.0,3.81
12.4,4.5,15.0,0.0,95.0,180.0,10.0,0.3,0.9,953.0,3.75
12.4,4.5,15.0,0.0,97.0,180.0,10.0,0.3,0.3,965.0,3.67
12.4,4.5,15.0,0.0,96.0,180.0,10.0,0.3,0.9,965.0,3.09
12.4,4.5,15.0,0.0,140.0,180.0,8.0,0.0,0.0,1037.0,2.32
12.4,18.0,15.0,0.4,120.0,200.0,8.0,0.0,0.0,1115.0,5.0
12.4,18.0,15.0,0.4,115.0,200.0,8.0,0.0,0.0,1079.0,4.33
12.4,18.0,15.0,0.4,115.0,200.0,8.0,0.0,0.0,1040.0,3.69
12.4,18.0,15.0,0.4,115.0,200.0,8.0,0.0,0.0,980.0,3.69
12.4,18.0,15.0,0.4,150.0,200.0,8.0,0.0,0.15,1295.0,8.0
12.4,18.0,15.0,0.4,150.0,200.0,8.0,0.0,0.3,1328.0,10.0
12.4,18.0,15.0,0.4,145.0,200.0,8.0,0.0,0.6,1259.0,5.96
12.4,18.0,15.0,0.4,145.0,200.0,8.0,0.0,0.15,1229.0,6.58
17.7,18.0,15.0,0.4,145.0,200.0,8.0,0.0,0.0,1220.0,4.87
17.7,18.0,15.0,0.4,145.0,200.0,8.0,0.0,0.3,1268.0,8.78
17.7,18.0,15.0,0.0,140.0,210.0,8.0,0.2,0.2,1551.0,7.71
17.7,18.0,15.0,0.0,145.0,210.0,8.0,0.2,0.2,1587.0,6.84
17.7,18.0,15.0,0.4,145.0,200.0,8.0,0.0,1.8,1206.0,5.63
17.7,18.0,15.0,0.4,145.0,200.0,8.0,0.0,1.8,1170.0,5.42
17.7,18.0,15.0,0.4,145.0,200.0,8.0,0.0,0.9,1242.0,8.44
17.7,18.0,15.0,0.4,145.0,200.0,8.0,0.0,0.9,1203.0,7.88
17.7,18.0,15.0,0.4,145.0,200.0,10.0,0.0,0.3,1263.0,7.23
17.7,18.0,15.0,0.4,145.0,200.0,10.0,0.0,0.3,1269.0,6.62
17.7,18.0,15.0,0.45,150.0,200.0,8.0,0.0,0.0,1395.0,5.73
17.7,18.0,15.0,0.45,153.0,200.0,8.0,0.0,0.0,1440.0,5.04
17.7,18.0,15.0,0.15,140.0,200.0,8.0,0.0,0.0,1371.0,5.56
17.7,18.0,15.0,0.15,145.0,200.0,8.0,0.0,0.0,1428.0,6.08
17.7,18.0,15.0,0.0,140.0,210.0,8.0,0.2,0.2,1500.0,8.27
17.7,18.0,15.0,0.0,140.0,210.0,8.0,0.2,0.2,1533.0,7.87
-4.6,7.0,23.0,0.0,110.0,240.0,12.0,0.0,0.0,809.0,1.8
-4.6,7.0,23.0,0.0,110.0,240.0,12.0,0.0,0.0,806.0,1.7
-4.6,7.0,23.0,0.0,110.0,240.0,12.0,0.0,0.0,799.0,1.6
10.4,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1199.0,7.0
10.4,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1211.0,7.4
3.9,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.0,1232.0,7.6
3.9,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.0,1211.0,8.2
3.9,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.0,1226.0,7.3
3.9,18.0,15.0,0.0,93.0,240.0,8.0,0.0,0.0,1121.0,6.2
3.9,18.0,15.0,0.0,93.0,240.0,8.0,0.0,0.0,1187.0,6.9
3.9,18.0,15.0,0.0,93.0,240.0,8.0,0.0,0.0,1220.0,7.2
3.9,7.0,23.0,0.0,110.0,240.0,12.0,0.0,0.0,965.0,3.8
3.9,7.0,23.0,0.0,110.0,240.0,12.0,0.0,0.0,977.0,3.0
3.9,7.0,23.0,0.0,110.0,240.0,12.0,0.0,0.0,977.0,2.9
3.9,19.0,12.0,0.0,160.0,180.0,8.0,0.0,0.0,2000.0,1.0
3.9,18.0,15.0,0.0,150.0,190.0,8.0,0.0,0.0,1839.0,3.2
3.9,18.0,15.0,0.0,150.0,200.0,8.0,0.0,0.0,1572.0,4.7
3.9,18.0,15.0,0.0,90.0,240.0,8.0,0.0,0.0,1154.0,6.8
3.9,18.0,15.0,0.0,87.0,240.0,8.0,0.0,0.0,1055.0,5.1
3.9,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1163.0,7.1
3.9,18.0,15.0,0.0,80.0,240.0,8.0,0.0,0.0,1055.0,5.1
3.9,18.0,15.0,0.0,83.0,240.0,8.0,0.0,0.0,1061.0,4.4
3.9,18.0,15.0,0.0,85.0,240.0,8.0,0.0,0.0,1106.0,6.3
-1.5,4.5,15.0,0.5,60.0,210.0,12.0,0.0,0.0,679.0,1.2
-1.5,4.5,15.0,0.5,65.0,210.0,12.0,0.0,0.0,728.0,1.3
-1.5,4.5,15.0,0.5,70.0,210.0,12.0,0.0,0.0,737.0,1.4
-1.5,4.5,15.0,0.5,50.0,210.0,12.0,0.0,0.0,622.0,1.2
-1.5,4.5,15.0,0.5,55.0,210.0,12.0,0.0,0.0,640.0,1.2
-1.5,4.5,15.0,0.5,57.0,210.0,12.0,0.0,0.0,631.0,1.2
-1.5,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,917.0,2.9
-1.5,5.8,15.0,0.0,102.0,240.0,10.0,0.0,0.0,947.0,3.0
-1.5,5.8,15.0,0.0,102.0,240.0,10.0,0.0,0.0,911.0,2.7
20.0,7.0,15.0,0.0,110.0,240.0,10.0,0.0,0.0,977.0,2.2
20.0,7.0,15.0,0.0,110.0,240.0,10.0,0.0,0.3,989.0,2.4
20.0,7.0,15.0,0.0,110.0,240.0,10.0,0.0,0.15,1007.0,2.8
-1.5,18.0,15.0,0.0,85.0,240.0,8.0,0.0,0.0,1040.0,4.4
-1.5,18.0,15.0,0.0,87.0,240.0,8.0,0.0,0.0,1145.0,6.7
-1.5,18.0,15.0,0.0,86.0,240.0,8.0,0.0,0.0,1088.0,4.8
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,935.0,3.0
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,920.0,3.3
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,923.0,3.1
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,752.0,1.1
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,911.0,3.4
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,896.0,2.8
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,899.0,2.6
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,941.0,3.2
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,887.0,2.5
-1.5,18.0,15.0,0.0,80.0,240.0,8.0,0.0,0.0,1187.0,5.1
-1.5,18.0,15.0,0.0,83.0,240.0,8.0,0.0,0.0,1205.0,4.2
-1.5,18.0,15.0,0.0,85.0,240.0,8.0,0.0,0.0,1190.0,4.5
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,935.0,3.3
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,929.0,3.0
-4.6,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,929.0,3.1
-4.6,18.0,15.0,0.0,105.0,240.0,8.0,0.0,0.0,1151.0,6.2
-4.6,18.0,15.0,0.0,107.0,240.0,8.0,0.0,0.0,1148.0,6.4
-4.6,18.0,15.0,0.0,110.0,240.0,8.0,0.0,0.0,1187.0,7.4
-4.6,18.0,15.0,0.0,115.0,240.0,8.0,0.0,0.0,1189.0,7.4
-4.6,18.0,15.0,0.0,120.0,240.0,8.0,0.0,0.0,1190.0,5.8
-4.6,18.0,15.0,0.0,123.0,240.0,8.0,0.0,0.0,1217.0,5.6
-4.6,18.0,15.0,0.0,105.0,240.0,8.0,0.0,0.0,1097.0,7.0
-4.6,18.0,15.0,0.0,105.0,240.0,8.0,0.0,0.0,1067.0,6.9
-4.6,18.0,15.0,0.0,105.0,240.0,8.0,0.0,0.0,1139.0,7.0
-4.6,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1130.0,6.3
-4.6,18.0,15.0,0.0,115.0,240.0,8.0,0.0,0.0,1259.0,6.6
-4.6,18.0,15.0,0.0,90.0,240.0,8.0,0.0,0.0,1259.0,5.9
-4.6,18.0,15.0,0.0,120.0,240.0,8.0,0.0,0.0,1304.0,6.6
-4.6,18.0,15.0,0.0,123.0,240.0,8.0,0.0,0.0,1334.0,7.1
-4.6,18.0,15.0,0.0,125.0,240.0,8.0,0.0,0.0,1322.0,7.1
-4.6,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1205.0,8.4
-4.6,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1256.0,7.9
-4.6,18.0,15.0,0.0,130.0,240.0,8.0,0.0,0.0,1334.0,7.7
-4.6,18.0,15.0,0.0,97.0,240.0,10.0,0.0,0.0,1157.0,7.0
-4.6,18.0,15.0,0.0,93.0,240.0,10.0,0.0,0.0,1160.0,7.0
-4.6,18.0,15.0,0.0,110.0,210.0,10.0,0.0,0.0,1409.0,7.0
-4.6,18.0,15.0,0.0,95.0,240.0,12.0,0.0,0.0,1214.0,8.7
-4.6,18.0,15.0,0.0,110.0,210.0,10.0,0.0,0.0,1391.0,8.9
-4.6,4.5,15.0,0.5,60.0,210.0,12.0,0.0,0.0,679.0,1.4
-4.6,4.5,15.0,0.5,60.0,210.0,12.0,0.3,0.0,730.0,1.3
-4.6,4.5,15.0,0.5,60.0,210.0,12.0,0.3,0.0,703.0,1.1
-3.8,4.5,15.0,0.5,50.0,210.0,12.0,0.0,0.0,635.0,1.3
-3.8,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,887.0,2.8
-3.8,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,911.0,2.8
-3.8,7.0,15.0,0.0,120.0,240.0,10.0,0.0,0.0,1043.0,3.0
-3.8,4.5,15.0,0.09,90.0,210.0,12.0,0.0,0.0,803.0,1.7
-3.8,4.5,15.0,0.09,90.0,210.0,12.0,0.0,0.0,791.0,1.8
-3.8,4.5,15.0,0.09,90.0,210.0,12.0,0.0,0.0,788.0,1.9
-3.8,4.5,15.0,0.09,90.0,210.0,12.0,0.0,0.0,812.0,1.8
-3.8,7.0,23.0,0.0,110.0,240.0,12.0,0.0,0.0,1007.0,2.4
-3.8,18.0,15.0,0.0,95.0,240.0,8.0,0.3,0.0,1181.0,5.3
-3.8,18.0,15.0,0.0,95.0,240.0,8.0,0.6,0.0,1253.0,5.4
-3.8,18.0,15.0,0.0,125.0,210.0,10.0,0.0,0.0,1467.0,6.9
-3.8,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1287.0,3.8
-3.8,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1473.0,6.3
-3.8,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1481.0,9.2
-3.8,4.5,15.0,0.5,50.0,210.0,12.0,0.0,0.3,1196.0,1.8
-3.8,4.5,15.0,0.5,49.0,210.0,12.0,0.0,0.4,1190.0,1.7
-3.8,4.5,15.0,0.5,49.0,210.0,12.0,0.0,0.5,1190.0,1.9
0.1,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1497.0,9.7
0.1,18.0,15.0,0.0,130.0,210.0,8.0,0.0,0.0,1587.0,8.9
0.1,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1500.0,11.2
0.1,18.0,15.0,0.0,140.0,210.0,10.0,0.0,0.0,1539.0,10.4
0.1,18.0,15.0,0.0,150.0,190.0,8.0,0.0,0.0,1827.0,4.1
0.1,18.0,15.0,0.0,150.0,180.0,8.0,0.0,0.0,1998.0,2.9
0.1,18.0,15.0,0.0,150.0,185.0,8.0,0.0,0.0,1356.0,5.0
0.1,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1574.0,10.4
0.1,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1469.0,11.1
0.1,18.0,15.0,0.0,130.0,210.0,8.0,0.0,0.0,1463.0,12.0
0.1,18.0,15.0,0.0,143.0,210.0,10.0,0.0,0.0,1598.0,7.9
0.1,18.0,15.0,0.0,145.0,210.0,8.0,0.0,0.0,1580.0,7.3
0.1,18.0,15.0,0.0,145.0,210.0,8.0,0.0,0.0,1568.0,8.9
0.1,4.5,15.0,0.0,110.0,230.0,7.0,0.3,0.2,995.0,3.2
0.1,10.0,15.0,0.45,70.0,110.0,16.5,0.1,0.1,649.0,1.4
0.1,18.0,15.0,0.01,70.0,148.0,8.0,0.4,0.6,905.0,2.6
0.1,4.5,15.0,0.01,110.0,90.0,17.0,0.0,0.0,995.0,4.3
0.1,10.0,15.0,0.19,155.0,344.0,6.0,0.0,0.0,1163.0,1.6
0.1,18.0,15.0,0.0,80.0,90.0,9.0,0.0,0.0,1151.0,6.5
0.1,4.5,15.0,0.0,85.0,100.0,10.0,0.1,0.5,989.0,3.8
0.1,7.0,15.0,0.0,70.0,120.0,10.0,0.1,0.8,893.0,2.0
0.1,18.0,15.0,0.0,90.0,290.0,10.0,0.5,0.5,1016.0,5.0
0.1,4.5,15.0,0.0,70.0,90.0,15.0,0.0,0.0,959.0,2.7
0.1,7.0,15.0,0.0,62.0,90.0,8.0,0.0,0.0,820.0,1.0
0.1,7.0,15.0,0.0,105.0,240.0,10.0,0.0,0.0,995.0,2.4
0.1,7.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,965.0,2.7
0.1,7.0,15.0,0.0,95.0,240.0,10.0,0.0,0.0,911.0,2.9
0.1,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,863.0,2.4
0.1,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,923.0,2.2
0.1,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,872.0,2.5
0.1,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,863.0,2.3
0.1,7.0,15.0,0.0,88.0,240.0,12.0,0.0,0.0,887.0,2.8
0.1,18.0,15.0,0.09,120.0,210.0,17.0,0.0,0.0,1430.0,8.0
0.1,18.0,15.0,0.3,137.0,195.0,17.0,0.0,0.0,1694.0,7.1
0.1,18.0,15.0,0.49,135.0,260.0,17.0,0.0,0.0,1145.0,5.8
0.1,18.0,15.0,0.04,80.0,210.0,17.0,0.0,0.0,1025.0,4.5
0.1,18.0,15.0,0.3,80.0,195.0,17.0,0.0,0.0,875.0,2.6
0.1,18.0,15.0,0.49,105.0,260.0,17.0,0.0,0.0,797.0,2.2
0.1,18.0,15.0,0.04,80.0,220.0,17.0,0.0,0.0,1025.0,3.5
0.1,18.0,15.0,0.09,125.0,210.0,17.0,0.0,0.0,1379.0,7.1
0.1,18.0,15.0,0.49,135.0,260.0,17.0,0.0,0.0,893.0,2.6
0.1,18.0,15.0,0.04,100.0,220.0,17.0,0.0,0.0,1280.0,5.1
0.1,18.0,15.0,0.49,135.0,253.0,17.0,0.0,0.0,911.0,2.6
0.1,4.5,15.0,0.0,125.0,90.0,10.0,0.0,0.0,1091.0,4.1
0.1,4.5,15.0,0.0,125.0,90.0,10.0,0.0,0.3,1112.0,6.7
0.1,4.5,15.0,0.45,160.0,85.0,7.0,0.0,0.0,953.0,1.8
0.1,4.5,15.0,0.45,160.0,85.0,7.0,0.0,0.3,983.0,2.7
0.1,18.0,15.0,0.5,85.0,190.0,6.0,0.0,0.0,785.0,2.0
0.1,18.0,15.0,0.5,85.0,190.0,6.0,0.0,0.3,790.0,2.2
0.1,4.5,15.0,0.0,105.0,90.0,10.0,0.0,0.0,1082.0,5.4
0.1,4.5,15.0,0.0,105.0,90.0,10.0,0.0,0.3,1097.0,6.6
0.1,18.0,15.0,0.49,135.0,260.0,17.0,0.0,0.0,917.0,2.9
0.1,18.0,15.0,0.49,135.0,260.0,17.0,0.0,0.3,920.0,3.3
0.1,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.0,947.0,3.7
0.1,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,953.0,5.4
6.0,4.5,15.0,0.0,105.0,290.0,12.0,0.0,0.0,974.0,2.5
6.0,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,959.0,2.4
6.0,4.5,15.0,0.0,110.0,290.0,12.0,0.0,0.0,971.0,2.7
6.0,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,1088.0,2.3
6.0,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,1067.0,2.4
6.0,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,1112.0,1.2
6.0,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.0,947.0,2.4
6.0,5.8,15.0,0.0,100.0,240.0,10.0,0.0,0.0,962.0,2.4
6.0,5.8,15.0,0.0,100.0,240.0,10.0,0.0,0.0,947.0,2.5
6.0,7.0,15.0,0.0,95.0,240.0,12.0,0.0,0.0,941.0,2.6
6.0,5.8,15.0,0.0,95.0,240.0,12.0,0.0,0.0,947.0,2.5
6.0,7.0,15.0,0.0,95.0,240.0,12.0,0.0,0.0,941.0,2.7
6.0,18.0,15.0,0.4,154.0,200.0,8.0,0.0,0.3,1277.0,9.4
6.0,18.0,15.0,0.0,160.0,255.0,13.0,0.0,0.3,1271.0,6.7
6.0,18.0,15.0,0.2,100.0,90.0,10.0,0.0,0.3,700.0,1.4
6.0,7.0,15.0,0.0,90.0,240.0,12.0,0.0,0.0,899.0,2.5
6.0,5.8,15.0,0.0,90.0,240.0,12.0,0.0,0.0,929.0,2.4
6.0,7.0,15.0,0.0,90.0,240.0,12.0,0.0,0.0,911.0,2.5
6.0,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,1038.0,5.9
6.0,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.0,960.0,3.3
6.0,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,939.0,2.6
6.0,18.0,15.0,0.5,100.0,190.0,10.0,0.0,0.3,876.0,3.7
6.0,18.0,15.0,0.5,105.0,190.0,6.0,0.0,0.0,1062.0,4.2
6.0,18.0,15.0,0.5,90.0,190.0,8.0,0.0,0.3,797.0,2.2
6.0,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.3,947.0,2.7
6.0,18.0,15.0,0.0,160.0,255.0,13.0,0.0,0.3,1274.0,8.2
6.0,18.0,15.0,0.0,120.0,210.0,10.0,0.0,0.3,1496.0,9.4
6.0,18.0,15.0,0.0,157.0,255.0,13.0,0.0,0.0,1283.0,6.6
6.0,18.0,15.0,0.0,156.0,255.0,13.0,0.0,0.0,1274.0,8.0
6.0,18.0,15.0,0.0,155.0,255.0,13.0,0.0,0.0,1253.0,7.3
12.4,18.0,15.0,0.0,80.0,90.0,9.0,0.0,0.0,650.0,0.5
12.4,18.0,15.0,0.0,80.0,90.0,9.0,0.0,0.3,650.0,0.5
12.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,935.0,2.4
12.4,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,824.0,1.7
12.4,18.0,15.0,0.0,85.0,240.0,8.0,0.0,0.0,1060.0,5.0
12.4,18.0,15.0,0.0,83.0,240.0,8.0,0.0,0.0,1109.0,5.2
12.4,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,845.0,2.0
12.4,18.0,15.0,0.0,83.0,240.0,8.0,0.0,0.0,1037.0,4.2
12.4,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,839.0,1.9
12.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,1049.0,2.1
12.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.3,1082.0,2.8
12.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.4,1043.0,2.5
12.4,7.0,15.0,0.0,90.0,240.0,12.0,0.0,0.3,902.0,3.1
12.4,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.3,947.0,3.0
12.4,7.0,15.0,0.0,90.0,240.0,12.0,0.0,0.3,893.0,3.0
12.4,7.0,15.0,0.0,90.0,240.0,12.0,0.0,0.3,914.0,3.2
12.4,4.5,15.0,0.0,102.0,290.0,12.0,0.0,0.3,977.0,3.1
12.4,4.5,15.0,0.0,102.0,290.0,12.0,0.0,0.3,1001.0,3.01
12.4,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.3,1031.0,4.8
12.4,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.0,956.0,3.3
12.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,941.0,2.4
12.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,971.0,2.8
12.4,18.0,15.0,0.0,128.0,210.0,10.0,0.0,0.3,1451.0,8.6
12.4,18.0,15.0,0.0,128.0,210.0,10.0,0.0,0.3,1490.0,10.8
12.4,18.0,15.0,0.0,125.0,190.0,8.0,0.0,0.3,1520.0,7.2
12.4,18.0,15.0,0.0,128.0,210.0,10.0,0.0,0.0,1456.0,11.7
12.4,18.0,15.0,0.0,128.0,210.0,10.0,0.0,0.0,1505.0,13.9
12.4,18.0,15.0,0.0,135.0,190.0,8.0,0.0,0.0,1718.0,8.7
12.4,7.0,15.0,0.0,90.0,240.0,12.0,0.0,0.3,887.0,2.9
12.4,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.3,923.0,2.6
12.4,7.0,15.0,0.0,85.0,240.0,12.0,0.0,0.3,839.0,2.1
12.4,7.0,15.0,0.0,92.0,240.0,12.0,0.0,0.3,893.0,3.2
12.4,4.5,15.0,0.0,98.0,290.0,12.0,0.0,0.3,932.0,2.8
12.4,7.0,15.0,0.0,87.0,240.0,12.0,0.0,0.3,875.0,2.7
12.4,18.0,15.0,0.5,95.0,190.0,6.0,0.0,0.2,932.0,3.6
12.4,4.5,15.0,0.0,90.0,290.0,12.0,0.0,0.2,935.0,2.5
12.4,18.0,15.0,0.5,100.0,190.0,6.0,0.0,0.3,872.0,2.9
12.4,18.0,15.0,0.5,95.0,190.0,6.0,0.0,0.0,827.0,2.5
12.4,18.0,15.0,0.5,110.0,190.0,6.0,0.0,0.5,959.0,3.4
12.4,18.0,15.0,0.5,115.0,190.0,6.0,0.0,0.5,1010.0,4.0
12.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,953.0,2.6
12.4,18.0,15.0,0.0,157.0,255.0,13.0,0.0,0.0,1223.0,3.5
12.4,18.0,15.0,0.0,128.0,210.0,10.0,0.0,0.0,1475.0,3.7
12.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.15,995.0,3.1
12.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.3,1007.0,3.6
12.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.6,1019.0,3.2
12.4,4.5,15.0,0.0,119.0,180.0,12.0,0.0,0.15,995.0,3.5
12.4,4.5,15.0,0.0,117.0,180.0,12.0,0.0,0.3,1001.0,3.6
12.4,4.5,15.0,0.0,115.0,180.0,12.0,0.0,0.6,995.0,3.5
12.4,18.0,15.0,0.0,135.0,190.0,8.0,0.0,0.0,1893.0,3.3
12.4,18.0,15.0,0.0,150.0,210.0,8.0,0.0,0.0,1554.0,5.4
12.4,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1515.0,6.9
12.4,18.0,15.0,0.0,125.0,190.0,10.0,0.0,0.0,1608.0,6.8
12.4,18.0,15.0,0.0,150.0,205.0,8.0,0.0,0.0,1611.0,5.5
12.4,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1506.0,8.0
12.4,4.5,15.0,0.5,55.0,210.0,12.0,0.0,0.0,629.0,1.2
